dfd5e7b40de7a29e37744f9a3bab83445751d304,MODIFY,regular-file,docs/API_REFERENCE.md,16349,84-85;88;96-97;99-100;104;214;247;261;263;307;316-317;322;340;532;536
9e9a5e5ad431cca27faa1a6e571260a325472782,MODIFY,regular-file,tests/decrypted-data.json,6379,12
